"","Year","Month","Treatment","Plot","parasite","prevalence_among_plants"
"5077","19","August","Control","54","Anthracnose",0.610169491525424
"5078","19","August","Control","54","CRust",0
"5079","19","August","Control","54","Rhiz",0
"5080","19","August","Control","55","Anthracnose",0.181818181818182
"5081","19","August","Control","55","CRust",0.106060606060606
"5082","19","August","Control","55","Rhiz",0.575757575757576
"5083","19","August","Control","62","Anthracnose",0.492307692307692
"5084","19","August","Control","62","CRust",0
"5085","19","August","Control","62","Rhiz",0.246153846153846
"5086","19","August","Control","63","Anthracnose",0.46551724137931
"5087","19","August","Control","63","CRust",0.0517241379310345
"5088","19","August","Control","63","Rhiz",0.0862068965517241
"5089","19","August","CR_P","2","Anthracnose",0.288135593220339
"5090","19","August","CR_P","2","CRust",0
"5091","19","August","CR_P","2","Rhiz",0.0508474576271186
"5092","19","August","CR_P","6","Anthracnose",0.253731343283582
"5093","19","August","CR_P","6","CRust",0.0149253731343284
"5094","19","August","CR_P","6","Rhiz",0
"5095","19","August","CR_P","14","Anthracnose",0.169230769230769
"5096","19","August","CR_P","14","CRust",0
"5097","19","August","CR_P","14","Rhiz",0
"5098","19","August","CR_P","15","Anthracnose",0.246575342465753
"5099","19","August","CR_P","15","CRust",0
"5100","19","August","CR_P","15","Rhiz",0
"5101","19","August","CR_P","17","Anthracnose",0.119402985074627
"5102","19","August","CR_P","17","CRust",0
"5103","19","August","CR_P","17","Rhiz",0
"5104","19","August","CR_P","18","Anthracnose",0.329113924050633
"5105","19","August","CR_P","18","CRust",0.0632911392405063
"5106","19","August","CR_P","18","Rhiz",0.0126582278481013
"5107","19","August","CR_P","25","Anthracnose",0.184210526315789
"5108","19","August","CR_P","25","CRust",0.0131578947368421
"5109","19","August","CR_P","25","Rhiz",0.0131578947368421
"5110","19","August","CR_P","26","Anthracnose",0.328947368421053
"5111","19","August","CR_P","26","CRust",0
"5112","19","August","CR_P","26","Rhiz",0
"5113","19","August","CR_P","28","Anthracnose",0.184210526315789
"5114","19","August","CR_P","28","CRust",0
"5115","19","August","CR_P","28","Rhiz",0
"5116","19","August","CR_P","34","Anthracnose",0.278481012658228
"5117","19","August","CR_P","34","CRust",0.0126582278481013
"5118","19","August","CR_P","34","Rhiz",0.0126582278481013
"5119","19","August","CR_P","35","Anthracnose",0.337837837837838
"5120","19","August","CR_P","35","CRust",0.0405405405405405
"5121","19","August","CR_P","35","Rhiz",0
"5122","19","August","CR_P","37","Anthracnose",0.478260869565217
"5123","19","August","CR_P","37","CRust",0
"5124","19","August","CR_P","37","Rhiz",0
"5125","19","August","CR_P","39","Anthracnose",0.233766233766234
"5126","19","August","CR_P","39","CRust",0.038961038961039
"5127","19","August","CR_P","39","Rhiz",0
"5128","19","August","CR_P","47","Anthracnose",0.072463768115942
"5129","19","August","CR_P","47","CRust",0
"5130","19","August","CR_P","47","Rhiz",0.0144927536231884
"5131","19","August","CR_P","51","Anthracnose",0.405797101449275
"5132","19","August","CR_P","51","CRust",0.0144927536231884
"5133","19","August","CR_P","51","Rhiz",0
"5134","19","August","CR_P","61","Anthracnose",0.463768115942029
"5135","19","August","CR_P","61","CRust",0.0144927536231884
"5136","19","August","CR_P","61","Rhiz",0
"5137","19","August","CRP","3","Anthracnose",0.0634920634920635
"5138","19","August","CRP","3","CRust",0
"5139","19","August","CRP","3","Rhiz",0
"5140","19","August","CRP","5","Anthracnose",0.157142857142857
"5141","19","August","CRP","5","CRust",0
"5142","19","August","CRP","5","Rhiz",0.0142857142857143
"5143","19","August","CRP","8","Anthracnose",0.338461538461538
"5144","19","August","CRP","8","CRust",0
"5145","19","August","CRP","8","Rhiz",0
"5146","19","August","CRP","9","Anthracnose",0.137931034482759
"5147","19","August","CRP","9","CRust",0
"5148","19","August","CRP","9","Rhiz",0.0172413793103448
"5149","19","August","CRP","24","Anthracnose",0.106060606060606
"5150","19","August","CRP","24","CRust",0
"5151","19","August","CRP","24","Rhiz",0.0151515151515152
"5152","19","August","CRP","27","Anthracnose",0.192307692307692
"5153","19","August","CRP","27","CRust",0.0128205128205128
"5154","19","August","CRP","27","Rhiz",0.0128205128205128
"5155","19","August","CRP","32","Anthracnose",0.0405405405405405
"5156","19","August","CRP","32","CRust",0
"5157","19","August","CRP","32","Rhiz",0
"5158","19","August","CRP","33","Anthracnose",0.279411764705882
"5159","19","August","CRP","33","CRust",0
"5160","19","August","CRP","33","Rhiz",0
"5161","19","August","CRP","41","Anthracnose",0.0526315789473684
"5162","19","August","CRP","41","CRust",0
"5163","19","August","CRP","41","Rhiz",0
"5164","19","August","CRP","42","Anthracnose",0.0151515151515152
"5165","19","August","CRP","42","CRust",0
"5166","19","August","CRP","42","Rhiz",0
"5167","19","August","CRP","45","Anthracnose",0.0958904109589041
"5168","19","August","CRP","45","CRust",0
"5169","19","August","CRP","45","Rhiz",0
"5170","19","August","CRP","48","Anthracnose",0.166666666666667
"5171","19","August","CRP","48","CRust",0.0277777777777778
"5172","19","August","CRP","48","Rhiz",0.0277777777777778
"5173","19","August","CRP","49","Anthracnose",0.0675675675675676
"5174","19","August","CRP","49","CRust",0
"5175","19","August","CRP","49","Rhiz",0
"5176","19","August","CRP","58","Anthracnose",0.0140845070422535
"5177","19","August","CRP","58","CRust",0
"5178","19","August","CRP","58","Rhiz",0.028169014084507
"5179","19","August","CRP","60","Anthracnose",0.0547945205479452
"5180","19","August","CRP","60","CRust",0
"5181","19","August","CRP","60","Rhiz",0
"5182","19","August","CRP","64","Anthracnose",0.0163934426229508
"5183","19","August","CRP","64","CRust",0
"5184","19","August","CRP","64","Rhiz",0.0163934426229508
"5185","19","September","Always_sprayed","4","Anthracnose",0.126984126984127
"5186","19","September","Always_sprayed","4","CRust",0
"5187","19","September","Always_sprayed","4","Rhiz",0.0158730158730159
"5188","19","September","Always_sprayed","10","Anthracnose",0.111111111111111
"5189","19","September","Always_sprayed","10","CRust",0
"5190","19","September","Always_sprayed","10","Rhiz",0.0158730158730159
"5191","19","September","Always_sprayed","11","Anthracnose",0.125
"5192","19","September","Always_sprayed","11","CRust",0
"5193","19","September","Always_sprayed","11","Rhiz",0.015625
"5194","19","September","Always_sprayed","19","Anthracnose",0.0135135135135135
"5195","19","September","Always_sprayed","19","CRust",0
"5196","19","September","Always_sprayed","19","Rhiz",0
"5197","19","September","Always_sprayed","21","Anthracnose",0
"5198","19","September","Always_sprayed","21","CRust",0
"5199","19","September","Always_sprayed","21","Rhiz",0
"5200","19","September","Always_sprayed","22","Anthracnose",0
"5201","19","September","Always_sprayed","22","CRust",0
"5202","19","September","Always_sprayed","22","Rhiz",0
"5203","19","September","Always_sprayed","31","Anthracnose",0
"5204","19","September","Always_sprayed","31","CRust",0
"5205","19","September","Always_sprayed","31","Rhiz",0
"5206","19","September","Always_sprayed","36","Anthracnose",0
"5207","19","September","Always_sprayed","36","CRust",0
"5208","19","September","Always_sprayed","36","Rhiz",0.0149253731343284
"5209","19","September","Always_sprayed","40","Anthracnose",0.03125
"5210","19","September","Always_sprayed","40","CRust",0
"5211","19","September","Always_sprayed","40","Rhiz",0
"5212","19","September","Always_sprayed","43","Anthracnose",0
"5213","19","September","Always_sprayed","43","CRust",0.0163934426229508
"5214","19","September","Always_sprayed","43","Rhiz",0
"5215","19","September","Always_sprayed","50","Anthracnose",0.046875
"5216","19","September","Always_sprayed","50","CRust",0
"5217","19","September","Always_sprayed","50","Rhiz",0
"5218","19","September","Always_sprayed","52","Anthracnose",0
"5219","19","September","Always_sprayed","52","CRust",0
"5220","19","September","Always_sprayed","52","Rhiz",0
"5221","19","September","Always_sprayed","53","Anthracnose",0.0307692307692308
"5222","19","September","Always_sprayed","53","CRust",0
"5223","19","September","Always_sprayed","53","Rhiz",0
"5224","19","September","Always_sprayed","56","Anthracnose",0
"5225","19","September","Always_sprayed","56","CRust",0
"5226","19","September","Always_sprayed","56","Rhiz",0.0142857142857143
"5227","19","September","Always_sprayed","57","Anthracnose",0
"5228","19","September","Always_sprayed","57","CRust",0
"5229","19","September","Always_sprayed","57","Rhiz",0
"5230","19","September","Always_sprayed","59","Anthracnose",0
"5231","19","September","Always_sprayed","59","CRust",0
"5232","19","September","Always_sprayed","59","Rhiz",0
"5233","19","September","Control","1","Anthracnose",0.555555555555556
"5234","19","September","Control","1","CRust",0.166666666666667
"5235","19","September","Control","1","Rhiz",0.166666666666667
"5236","19","September","Control","7","Anthracnose",0.586206896551724
"5237","19","September","Control","7","CRust",0
"5238","19","September","Control","7","Rhiz",0.0344827586206897
"5239","19","September","Control","12","Anthracnose",0.540983606557377
"5240","19","September","Control","12","CRust",0
"5241","19","September","Control","12","Rhiz",0
"5242","19","September","Control","13","Anthracnose",0.58
"5243","19","September","Control","13","CRust",0.06
"5244","19","September","Control","13","Rhiz",0.02
"5245","19","September","Control","16","Anthracnose",0.366666666666667
"5246","19","September","Control","16","CRust",0
"5247","19","September","Control","16","Rhiz",0.0833333333333333
"5248","19","September","Control","20","Anthracnose",0.350877192982456
"5249","19","September","Control","20","CRust",0.0350877192982456
"5250","19","September","Control","20","Rhiz",0
"5251","19","September","Control","23","Anthracnose",0.46031746031746
"5252","19","September","Control","23","CRust",0
"5253","19","September","Control","23","Rhiz",0.0634920634920635
"5254","19","September","Control","29","Anthracnose",0.482758620689655
"5255","19","September","Control","29","CRust",0.0862068965517241
"5256","19","September","Control","29","Rhiz",0.0862068965517241
"5257","19","September","Control","30","Anthracnose",0.666666666666667
"5258","19","September","Control","30","CRust",0.235294117647059
"5259","19","September","Control","30","Rhiz",0
"5260","19","September","Control","38","Anthracnose",0.578947368421053
"5261","19","September","Control","38","CRust",0
"5262","19","September","Control","38","Rhiz",0.0701754385964912
"5263","19","September","Control","44","Anthracnose",0.466666666666667
"5264","19","September","Control","44","CRust",0
"5265","19","September","Control","44","Rhiz",0.0166666666666667
"5266","19","September","Control","46","Anthracnose",0.524590163934426
"5267","19","September","Control","46","CRust",0.163934426229508
"5268","19","September","Control","46","Rhiz",0.147540983606557
"5269","19","September","Control","54","Anthracnose",0.636363636363636
"5270","19","September","Control","54","CRust",0.545454545454545
"5271","19","September","Control","54","Rhiz",0
"5272","19","September","Control","55","Anthracnose",0.354838709677419
"5273","19","September","Control","55","CRust",0.274193548387097
"5274","19","September","Control","55","Rhiz",0.435483870967742
"5275","19","September","Control","62","Anthracnose",0.517857142857143
"5276","19","September","Control","62","CRust",0.0892857142857143
"5277","19","September","Control","62","Rhiz",0.0714285714285714
"5278","19","September","Control","63","Anthracnose",0.6
"5279","19","September","Control","63","CRust",0.236363636363636
"5280","19","September","Control","63","Rhiz",0.0363636363636364
"5281","19","September","CR_P","2","Anthracnose",0.459016393442623
"5282","19","September","CR_P","2","CRust",0.114754098360656
"5283","19","September","CR_P","2","Rhiz",0.0983606557377049
"5284","19","September","CR_P","6","Anthracnose",0.112903225806452
"5285","19","September","CR_P","6","CRust",0
"5286","19","September","CR_P","6","Rhiz",0
"5287","19","September","CR_P","14","Anthracnose",0.230769230769231
"5288","19","September","CR_P","14","CRust",0.0307692307692308
"5289","19","September","CR_P","14","Rhiz",0.0307692307692308
"5290","19","September","CR_P","15","Anthracnose",0.112903225806452
"5291","19","September","CR_P","15","CRust",0
"5292","19","September","CR_P","15","Rhiz",0.0161290322580645
"5293","19","September","CR_P","17","Anthracnose",0.0344827586206897
"5294","19","September","CR_P","17","CRust",0
"5295","19","September","CR_P","17","Rhiz",0
"5296","19","September","CR_P","18","Anthracnose",0.327868852459016
"5297","19","September","CR_P","18","CRust",0
"5298","19","September","CR_P","18","Rhiz",0
"5299","19","September","CR_P","25","Anthracnose",0.441176470588235
"5300","19","September","CR_P","25","CRust",0.0588235294117647
"5301","19","September","CR_P","25","Rhiz",0
"5302","19","September","CR_P","26","Anthracnose",0.46969696969697
"5303","19","September","CR_P","26","CRust",0.0757575757575758
"5304","19","September","CR_P","26","Rhiz",0
"5305","19","September","CR_P","28","Anthracnose",0.155172413793103
"5306","19","September","CR_P","28","CRust",0
"5307","19","September","CR_P","28","Rhiz",0
"5308","19","September","CR_P","34","Anthracnose",0.154929577464789
"5309","19","September","CR_P","34","CRust",0.0422535211267606
"5310","19","September","CR_P","34","Rhiz",0.0140845070422535
"5311","19","September","CR_P","35","Anthracnose",0.15625
"5312","19","September","CR_P","35","CRust",0.015625
"5313","19","September","CR_P","35","Rhiz",0
"5314","19","September","CR_P","37","Anthracnose",0.290322580645161
"5315","19","September","CR_P","37","CRust",0
"5316","19","September","CR_P","37","Rhiz",0
"5317","19","September","CR_P","39","Anthracnose",0.114285714285714
"5318","19","September","CR_P","39","CRust",0
"5319","19","September","CR_P","39","Rhiz",0
"5320","19","September","CR_P","47","Anthracnose",0.34375
"5321","19","September","CR_P","47","CRust",0.09375
"5322","19","September","CR_P","47","Rhiz",0.046875
"5323","19","September","CR_P","51","Anthracnose",0.542857142857143
"5324","19","September","CR_P","51","CRust",0.0571428571428571
"5325","19","September","CR_P","51","Rhiz",0
"5326","19","September","CR_P","61","Anthracnose",0.354838709677419
"5327","19","September","CR_P","61","CRust",0.161290322580645
"5328","19","September","CR_P","61","Rhiz",0
"5329","19","September","CRP","3","Anthracnose",0.0677966101694915
"5330","19","September","CRP","3","CRust",0
"5331","19","September","CRP","3","Rhiz",0
"5332","19","September","CRP","5","Anthracnose",0.028169014084507
"5333","19","September","CRP","5","CRust",0
"5334","19","September","CRP","5","Rhiz",0
"5335","19","September","CRP","8","Anthracnose",0.0142857142857143
"5336","19","September","CRP","8","CRust",0
"5337","19","September","CRP","8","Rhiz",0
"5338","19","September","CRP","9","Anthracnose",0.0517241379310345
"5339","19","September","CRP","9","CRust",0
"5340","19","September","CRP","9","Rhiz",0.0172413793103448
"5341","19","September","CRP","24","Anthracnose",0.0526315789473684
"5342","19","September","CRP","24","CRust",0
"5343","19","September","CRP","24","Rhiz",0
"5344","19","September","CRP","27","Anthracnose",0.0634920634920635
"5345","19","September","CRP","27","CRust",0.0158730158730159
"5346","19","September","CRP","27","Rhiz",0
"5347","19","September","CRP","32","Anthracnose",0
"5348","19","September","CRP","32","CRust",0
"5349","19","September","CRP","32","Rhiz",0
"5350","19","September","CRP","33","Anthracnose",0.0597014925373134
"5351","19","September","CRP","33","CRust",0
"5352","19","September","CRP","33","Rhiz",0
"5353","19","September","CRP","41","Anthracnose",0.0307692307692308
"5354","19","September","CRP","41","CRust",0
"5355","19","September","CRP","41","Rhiz",0
"5356","19","September","CRP","42","Anthracnose",0
"5357","19","September","CRP","42","CRust",0
"5358","19","September","CRP","42","Rhiz",0
"5359","19","September","CRP","45","Anthracnose",0.0517241379310345
"5360","19","September","CRP","45","CRust",0
"5361","19","September","CRP","45","Rhiz",0
"5362","19","September","CRP","48","Anthracnose",0
"5363","19","September","CRP","48","CRust",0
"5364","19","September","CRP","48","Rhiz",0.0327868852459016
"5365","19","September","CRP","49","Anthracnose",0.0757575757575758
"5366","19","September","CRP","49","CRust",0
"5367","19","September","CRP","49","Rhiz",0
"5368","19","September","CRP","58","Anthracnose",0
"5369","19","September","CRP","58","CRust",0
"5370","19","September","CRP","58","Rhiz",0
"5371","19","September","CRP","60","Anthracnose",0
"5372","19","September","CRP","60","CRust",0
"5373","19","September","CRP","60","Rhiz",0
"5374","19","September","CRP","64","Anthracnose",0.0555555555555556
"5375","19","September","CRP","64","CRust",0
"5376","19","September","CRP","64","Rhiz",0
"5377","19","October","Always_sprayed","4","Anthracnose",0
"5378","19","October","Always_sprayed","4","CRust",0
"5379","19","October","Always_sprayed","4","Rhiz",0
"5380","19","October","Always_sprayed","10","Anthracnose",0.0166666666666667
"5381","19","October","Always_sprayed","10","CRust",0
"5382","19","October","Always_sprayed","10","Rhiz",0
"5383","19","October","Always_sprayed","11","Anthracnose",0
"5384","19","October","Always_sprayed","11","CRust",0
"5385","19","October","Always_sprayed","11","Rhiz",0
"5386","19","October","Always_sprayed","19","Anthracnose",0
"5387","19","October","Always_sprayed","19","CRust",0
"5388","19","October","Always_sprayed","19","Rhiz",0
"5389","19","October","Always_sprayed","21","Anthracnose",0
"5390","19","October","Always_sprayed","21","CRust",0
"5391","19","October","Always_sprayed","21","Rhiz",0
"5392","19","October","Always_sprayed","22","Anthracnose",0
"5393","19","October","Always_sprayed","22","CRust",0
"5394","19","October","Always_sprayed","22","Rhiz",0
"5395","19","October","Always_sprayed","31","Anthracnose",0
"5396","19","October","Always_sprayed","31","CRust",0
"5397","19","October","Always_sprayed","31","Rhiz",0
"5398","19","October","Always_sprayed","36","Anthracnose",0
"5399","19","October","Always_sprayed","36","CRust",0
"5400","19","October","Always_sprayed","36","Rhiz",0
"5401","19","October","Always_sprayed","40","Anthracnose",0
"5402","19","October","Always_sprayed","40","CRust",0
"5403","19","October","Always_sprayed","40","Rhiz",0
"5404","19","October","Always_sprayed","43","Anthracnose",0.0172413793103448
"5405","19","October","Always_sprayed","43","CRust",0
"5406","19","October","Always_sprayed","43","Rhiz",0
"5407","19","October","Always_sprayed","50","Anthracnose",0.0149253731343284
"5408","19","October","Always_sprayed","50","CRust",0
"5409","19","October","Always_sprayed","50","Rhiz",0
"5410","19","October","Always_sprayed","52","Anthracnose",0.0136986301369863
"5411","19","October","Always_sprayed","52","CRust",0
"5412","19","October","Always_sprayed","52","Rhiz",0
"5413","19","October","Always_sprayed","53","Anthracnose",0
"5414","19","October","Always_sprayed","53","CRust",0
"5415","19","October","Always_sprayed","53","Rhiz",0
"5416","19","October","Always_sprayed","56","Anthracnose",0
"5417","19","October","Always_sprayed","56","CRust",0
"5418","19","October","Always_sprayed","56","Rhiz",0
"5419","19","October","Always_sprayed","57","Anthracnose",0.0384615384615385
"5420","19","October","Always_sprayed","57","CRust",0
"5421","19","October","Always_sprayed","57","Rhiz",0.0192307692307692
"5422","19","October","Always_sprayed","59","Anthracnose",0
"5423","19","October","Always_sprayed","59","CRust",0
"5424","19","October","Always_sprayed","59","Rhiz",0
"5425","19","October","Control","1","Anthracnose",0.357142857142857
"5426","19","October","Control","1","CRust",0
"5427","19","October","Control","1","Rhiz",0.142857142857143
"5428","19","October","Control","7","Anthracnose",0.537313432835821
"5429","19","October","Control","7","CRust",0.0298507462686567
"5430","19","October","Control","7","Rhiz",0.0149253731343284
"5431","19","October","Control","12","Anthracnose",0.5
"5432","19","October","Control","12","CRust",0
"5433","19","October","Control","12","Rhiz",0
"5434","19","October","Control","13","Anthracnose",0.517241379310345
"5435","19","October","Control","13","CRust",0
"5436","19","October","Control","13","Rhiz",0
"5437","19","October","Control","16","Anthracnose",0.441176470588235
"5438","19","October","Control","16","CRust",0.0147058823529412
"5439","19","October","Control","16","Rhiz",0.117647058823529
"5440","19","October","Control","20","Anthracnose",0.315789473684211
"5441","19","October","Control","20","CRust",0.0175438596491228
"5442","19","October","Control","20","Rhiz",0.12280701754386
"5443","19","October","Control","23","Anthracnose",0.540983606557377
"5444","19","October","Control","23","CRust",0.0327868852459016
"5445","19","October","Control","23","Rhiz",0.0491803278688525
"5446","19","October","Control","29","Anthracnose",0.409836065573771
"5447","19","October","Control","29","CRust",0.0491803278688525
"5448","19","October","Control","29","Rhiz",0
"5449","19","October","Control","30","Anthracnose",0.423728813559322
"5450","19","October","Control","30","CRust",0.0847457627118644
"5451","19","October","Control","30","Rhiz",0
"5452","19","October","Control","38","Anthracnose",0.462686567164179
"5453","19","October","Control","38","CRust",0
"5454","19","October","Control","38","Rhiz",0.0149253731343284
"5455","19","October","Control","44","Anthracnose",0.5
"5456","19","October","Control","44","CRust",0
"5457","19","October","Control","44","Rhiz",0
"5458","19","October","Control","46","Anthracnose",0.409836065573771
"5459","19","October","Control","46","CRust",0.0327868852459016
"5460","19","October","Control","46","Rhiz",0.131147540983607
"5461","19","October","Control","54","Anthracnose",0.596774193548387
"5462","19","October","Control","54","CRust",0.145161290322581
"5463","19","October","Control","54","Rhiz",0.0161290322580645
"5464","19","October","Control","55","Anthracnose",0.288135593220339
"5465","19","October","Control","55","CRust",0
"5466","19","October","Control","55","Rhiz",0.135593220338983
"5467","19","October","Control","62","Anthracnose",0.442622950819672
"5468","19","October","Control","62","CRust",0.0327868852459016
"5469","19","October","Control","62","Rhiz",0
"5470","19","October","Control","63","Anthracnose",0.517857142857143
"5471","19","October","Control","63","CRust",0.0714285714285714
"5472","19","October","Control","63","Rhiz",0.0535714285714286
"5473","19","October","CR_P","2","Anthracnose",0.112903225806452
"5474","19","October","CR_P","2","CRust",0
"5475","19","October","CR_P","2","Rhiz",0.0806451612903226
"5476","19","October","CR_P","6","Anthracnose",0.290322580645161
"5477","19","October","CR_P","6","CRust",0.0161290322580645
"5478","19","October","CR_P","6","Rhiz",0.0161290322580645
"5479","19","October","CR_P","14","Anthracnose",0.0701754385964912
"5480","19","October","CR_P","14","CRust",0.0175438596491228
"5481","19","October","CR_P","14","Rhiz",0.0175438596491228
"5482","19","October","CR_P","15","Anthracnose",0
"5483","19","October","CR_P","15","CRust",0
"5484","19","October","CR_P","15","Rhiz",0
"5485","19","October","CR_P","17","Anthracnose",0.152542372881356
"5486","19","October","CR_P","17","CRust",0
"5487","19","October","CR_P","17","Rhiz",0.0169491525423729
"5488","19","October","CR_P","18","Anthracnose",0.149253731343284
"5489","19","October","CR_P","18","CRust",0
"5490","19","October","CR_P","18","Rhiz",0
"5491","19","October","CR_P","25","Anthracnose",0.181818181818182
"5492","19","October","CR_P","25","CRust",0
"5493","19","October","CR_P","25","Rhiz",0
"5494","19","October","CR_P","26","Anthracnose",0.212121212121212
"5495","19","October","CR_P","26","CRust",0
"5496","19","October","CR_P","26","Rhiz",0
"5497","19","October","CR_P","28","Anthracnose",0.123076923076923
"5498","19","October","CR_P","28","CRust",0
"5499","19","October","CR_P","28","Rhiz",0
"5500","19","October","CR_P","34","Anthracnose",0.161290322580645
"5501","19","October","CR_P","34","CRust",0
"5502","19","October","CR_P","34","Rhiz",0
"5503","19","October","CR_P","35","Anthracnose",0.09375
"5504","19","October","CR_P","35","CRust",0
"5505","19","October","CR_P","35","Rhiz",0
"5506","19","October","CR_P","37","Anthracnose",0.360655737704918
"5507","19","October","CR_P","37","CRust",0.0163934426229508
"5508","19","October","CR_P","37","Rhiz",0
"5509","19","October","CR_P","39","Anthracnose",0.230769230769231
"5510","19","October","CR_P","39","CRust",0.0153846153846154
"5511","19","October","CR_P","39","Rhiz",0
"5512","19","October","CR_P","47","Anthracnose",0.217391304347826
"5513","19","October","CR_P","47","CRust",0.072463768115942
"5514","19","October","CR_P","47","Rhiz",0
"5515","19","October","CR_P","51","Anthracnose",0.301587301587302
"5516","19","October","CR_P","51","CRust",0
"5517","19","October","CR_P","51","Rhiz",0
"5518","19","October","CR_P","61","Anthracnose",0.350877192982456
"5519","19","October","CR_P","61","CRust",0.0350877192982456
"5520","19","October","CR_P","61","Rhiz",0
"5521","19","October","CRP","3","Anthracnose",0.0163934426229508
"5522","19","October","CRP","3","CRust",0
"5523","19","October","CRP","3","Rhiz",0.0163934426229508
"5524","19","October","CRP","5","Anthracnose",0
"5525","19","October","CRP","5","CRust",0
"5526","19","October","CRP","5","Rhiz",0
"5527","19","October","CRP","8","Anthracnose",0.0793650793650794
"5528","19","October","CRP","8","CRust",0.0158730158730159
"5529","19","October","CRP","8","Rhiz",0
"5530","19","October","CRP","9","Anthracnose",0.037037037037037
"5531","19","October","CRP","9","CRust",0
"5532","19","October","CRP","9","Rhiz",0
"5533","19","October","CRP","24","Anthracnose",0.046875
"5534","19","October","CRP","24","CRust",0.015625
"5535","19","October","CRP","24","Rhiz",0.015625
"5536","19","October","CRP","27","Anthracnose",0.0327868852459016
"5537","19","October","CRP","27","CRust",0
"5538","19","October","CRP","27","Rhiz",0
"5539","19","October","CRP","32","Anthracnose",0
"5540","19","October","CRP","32","CRust",0
"5541","19","October","CRP","32","Rhiz",0
"5542","19","October","CRP","33","Anthracnose",0.032258064516129
"5543","19","October","CRP","33","CRust",0
"5544","19","October","CRP","33","Rhiz",0
"5545","19","October","CRP","41","Anthracnose",0.0294117647058824
"5546","19","October","CRP","41","CRust",0
"5547","19","October","CRP","41","Rhiz",0
"5548","19","October","CRP","42","Anthracnose",0
"5549","19","October","CRP","42","CRust",0
"5550","19","October","CRP","42","Rhiz",0
"5551","19","October","CRP","45","Anthracnose",0
"5552","19","October","CRP","45","CRust",0
"5553","19","October","CRP","45","Rhiz",0
"5554","19","October","CRP","48","Anthracnose",0
"5555","19","October","CRP","48","CRust",0
"5556","19","October","CRP","48","Rhiz",0
"5557","19","October","CRP","49","Anthracnose",0
"5558","19","October","CRP","49","CRust",0
"5559","19","October","CRP","49","Rhiz",0
"5560","19","October","CRP","58","Anthracnose",0.0169491525423729
"5561","19","October","CRP","58","CRust",0
"5562","19","October","CRP","58","Rhiz",0
"5563","19","October","CRP","60","Anthracnose",0.0153846153846154
"5564","19","October","CRP","60","CRust",0
"5565","19","October","CRP","60","Rhiz",0
"5566","19","October","CRP","64","Anthracnose",0.0384615384615385
"5567","19","October","CRP","64","CRust",0
"5568","19","October","CRP","64","Rhiz",0
"5569","19","November","Always_sprayed","4","Anthracnose",0
"5570","19","November","Always_sprayed","4","CRust",0
"5571","19","November","Always_sprayed","4","Rhiz",0
"5572","19","November","Always_sprayed","10","Anthracnose",0
"5573","19","November","Always_sprayed","10","CRust",0
"5574","19","November","Always_sprayed","10","Rhiz",0
"5575","19","November","Always_sprayed","11","Anthracnose",0
"5576","19","November","Always_sprayed","11","CRust",0
"5577","19","November","Always_sprayed","11","Rhiz",0
"5578","19","November","Always_sprayed","19","Anthracnose",0
"5579","19","November","Always_sprayed","19","CRust",0
"5580","19","November","Always_sprayed","19","Rhiz",0
"5581","19","November","Always_sprayed","21","Anthracnose",0
"5582","19","November","Always_sprayed","21","CRust",0
"5583","19","November","Always_sprayed","21","Rhiz",0
"5584","19","November","Always_sprayed","22","Anthracnose",0.0555555555555556
"5585","19","November","Always_sprayed","22","CRust",0
"5586","19","November","Always_sprayed","22","Rhiz",0
"5587","19","November","Always_sprayed","31","Anthracnose",0
"5588","19","November","Always_sprayed","31","CRust",0
"5589","19","November","Always_sprayed","31","Rhiz",0
"5590","19","November","Always_sprayed","36","Anthracnose",0
"5591","19","November","Always_sprayed","36","CRust",0
"5592","19","November","Always_sprayed","36","Rhiz",0
"5593","19","November","Always_sprayed","40","Anthracnose",0
"5594","19","November","Always_sprayed","40","CRust",0
"5595","19","November","Always_sprayed","40","Rhiz",0
"5596","19","November","Always_sprayed","43","Anthracnose",0
"5597","19","November","Always_sprayed","43","CRust",0
"5598","19","November","Always_sprayed","43","Rhiz",0
"5599","19","November","Always_sprayed","50","Anthracnose",0
"5600","19","November","Always_sprayed","50","CRust",0
"5601","19","November","Always_sprayed","50","Rhiz",0
"5602","19","November","Always_sprayed","52","Anthracnose",0
"5603","19","November","Always_sprayed","52","CRust",0
"5604","19","November","Always_sprayed","52","Rhiz",0
"5605","19","November","Always_sprayed","53","Anthracnose",0
"5606","19","November","Always_sprayed","53","CRust",0
"5607","19","November","Always_sprayed","53","Rhiz",0
"5608","19","November","Always_sprayed","56","Anthracnose",0.0178571428571429
"5609","19","November","Always_sprayed","56","CRust",0
"5610","19","November","Always_sprayed","56","Rhiz",0
"5611","19","November","Always_sprayed","57","Anthracnose",0
"5612","19","November","Always_sprayed","57","CRust",0
"5613","19","November","Always_sprayed","57","Rhiz",0
"5614","19","November","Always_sprayed","59","Anthracnose",0
"5615","19","November","Always_sprayed","59","CRust",0
"5616","19","November","Always_sprayed","59","Rhiz",0
"5617","19","November","Control","1","Anthracnose",0.0181818181818182
"5618","19","November","Control","1","CRust",0
"5619","19","November","Control","1","Rhiz",0
"5620","19","November","Control","7","Anthracnose",0.0357142857142857
"5621","19","November","Control","7","CRust",0
"5622","19","November","Control","7","Rhiz",0
"5623","19","November","Control","12","Anthracnose",0
